rawText,ingredientMasterId
판토텐산칼슘(판토텐산으로 91.59%),523
팔라티노스,586
포도블루베리추출혼합분말,527
"포스파티딜세린20L{포스파티딜세린53%, 정제가공유지47%}",530
폴리덱스트로스(식이섬유함량 90%이상),533
"폴리덱스트로스분말(가루, 과립)",533
폴리코사놀-사탕수수 왁스알코올,534
폴리코사놀-사탕수수 왁스알코올(2006-4),534
표고버섯,306
"표고버섯균사체 AHCC(표고버섯균사체배양물 76.7%, 시클로덱스트린 23.3%)",535
푸마르산제일철(Fe 33%이상),482
푸마르산제일철(철 33%),482
"프락토올리고당(프락토올리고당분말(프락토올리고당-90.0%이상), 비타민C(L-Ascorbic acid) (비타민C 100%)",540
프로바이오틱스 HY7714,543
프로바이오틱스(Lactiplantibacillus plantarum KC3)·익모초추출복합물(CKDB-315)(제2025-1호),545
"프로바이오틱스분말(가루, 과립)",541
프로폴리스추출물(고형분13%이상),550
"프로폴리스추출물[프로폴리스 고형분 70% 이상, 총플라보노이드함량(건고물로서) 4.5%이상]",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스 70%, 말토덱스트린 30%)",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스추출물 70%, 덱스트린 30%)",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스추출물분말 70%, 덱스트린 30%)",550
프로폴리스추출물분말(총플라보노이드6% 이상),550
프로폴리스추출물분말(총플라보노이드6%),550
"프로폴리스추출물분말(프로폴리스추출물50%, 로커스트콩검50%)",550
피니톨 분말,552
피쉬 콜라겐펩타이드,555
피크노제놀-프랑스해안송껍질추출물(2006-1),558
"하프물범유(EPA 6%이상, DHA 6%이상)",399
해국추출물,565
해바라기종자추출물,566
"해조분말(비소성, 칼슘 32%이상)",491
헛개나무과병·오미자박추출복합물,569
헛개나무과병·오미자박추출복합물(제2025-12호),569
헛개나무과병추출분말(Quercetin 7㎍/g),570
"헛개나무과병추출분말분말(가루, 과립)(퀘르세틴 7.4ug/g)",570
헤마토코쿠스 CO2 초임계 추출물,571
헤마토코쿠스 추출물(아스타잔틴 5.0%),572
헴철(Fe 1%이상),482
헴철(철함량 1%이상),482
호로파종자추출물(제2019-15호),578
호박씨추출물 등 복합물,579
홍경천추출물(Rosavin 20~30mg/g),582
홍국쌀,585
홍국쌀(기능성원료인정제2009-19호),585
홍삼 (진세노사이드 Rg1과 Rb1 및 Rg3 합 3㎎/g 이상),586
"홍삼(6년근)(원료삼배합비율:홍삼근 70%,홍미삼30%)",586
"홍삼(진세노사이드 Rb1,Rb1 및 Rg3의합7mg/g)",586
"홍삼농축액 (진세노사이드 Rg1,Rb1 및 Rg3의 합 10mg/g)",586
"홍삼농축액(6년근,진세노사이드Rg1,Rb1 및 Rg3의 합 5mg/g이상)",586
"홍삼농축액(농축물)((진세노사이드 Rg1,Rb1및  Rg3의 합으로 2.5mg/g이상))",588
홍삼농축액(농축물)(-2),588
"홍삼농축액(농축물)(고형분 60%, 진세노사이드 Rb1, Rg1 및 Rg3의 합 1% 이상)",588
"홍삼농축액(농축물)(고형분 68%이상, 진세노사이드 Rg1과 Rb1 및 Rg3의 합 5㎎/g: 홍삼근 70%, 홍미삼 30%, 계100%)",588
홍삼농축액(농축물)(고형분60%),588
"홍삼농축액(농축물)(원료삼배합비율 : 홍삼근 75%, 홍미삼 25%)",588
홍삼농축액(농축물)(원료삼배합비율 홍삼근:70% 홍삼미:30%),588
홍삼농축액(농축물)(진세노사이드 Rg1+Rb1+Rg3의 합으로 7mg/g이상),588
"홍삼농축액(농축물)(진세노사이드 Rg1과 Rb1, Rg3의 합 4.2mg/g, 원료삼배합비율 : 홍삼근류 80, 홍삼미류 20)",588
"홍삼농축액(농축물)(홍삼농축액 90%, 덱스트린 3%, 정제수 5%, 팔라티노스2%)",588
홍삼농축액(농축물)분말(쓰리),588
"홍삼농축액(농축물)분말(원료삼배합비율 : 홍삼근 75%, 홍미삼 25%)",588
"홍삼농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 12mg/g)",586
"홍삼농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 4mg/g)",586
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합이 5.7 mg/g 이상),586
"홍삼분말(진세노사이드 Rg1, Rb1 및 Rg3의 합 0.4%)",586
홍삼분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합: 6.0mg/g),586
홍삼엑기스,586
홍삼오일(KGC11o)(제2022-33호),589
홍삼추출액,586
홍삼추출효소처리분말(제2024-33호),590
"황기추출물등복합물(HT042)분말(가루, 과립)",594
황산망간(36%),236
황산망간(망간 32%),236
황산제일철(고시형),482
황해쑥추출분말,596
황해쑥추출분말(제2024-21호),596
"회화나무 열매추출물분말(가루, 과립)",597
히알우론산 HA-LF-P,606
6년근농축액(농축물)(고형분 60%이상),586
6년근농축액(농축물)(진세노사이드 Rg1과 Rb1 및 Rg3의 합),586
"6년근발효홍삼농축액(진세노사이드 Rg1,Rb1 및 Rg3의 합계로서 7.5mg/g 이상)",586
6년근홍삼농축액(고형분60%이상),588
"6년근홍삼농축액(고형분60%이상, Rg1,Rb1 및 Rg3의 합 7mg/g)",588
6년근홍삼분말,586
6년근홍삼분말 (진세노사이드 Rg1과 Rb1 및 Rg3의 합0.7%),586
7종알파혼합유산균,541
AP 콜라겐 효소분해 펩타이드,1
APIC 대두배아열수추출물 등 복합물(기능성원료 인정 제2008-6호),2
APIC 대두배아열수추출물등 복합물,2
Akkermansia muciniphila EB-AMDK19 열처리배양건조물(제2025-46호),3
Akkermansia muciniphila HB05 열처리배양건조물(HB05P)(제2025-71호),4
B. breve IDCC 4401 열처리배양건조물(BBR®),5
BT-11원지추출분말,6
"BT-11원지추출분말(2009-12호, TMCA 0.055%)",6
BT-11원지추출분말(TMCA 0.055),6
Bacillus coagulans BC99 프로바이오틱스,7
Bacillus coagulans SNZ 1969 프로바이오틱스,8
Bifidobacterium animalis spp. lactis,541
Bifidobacterium animalis spp. lactis(1.0x10^11cfu/g 이상 원료 사용),541
"Bifidobacterium animalis spp. lactis(100,000,000,000 cfu/g)",541
Bifidobacterium animalis spp. lactis(3.0x10^10),541
"Bifidobacterium animalis spp. lactis(50,000,000,000cfu/g)",541
Bifidobacterium animalis spp. lactis동결건조,541
"Bifidobacterium animalis spp. lactis분말(가루, 과립)(450,000,000,000 cfu/g 이상)",541
Bifidobacterium animalis ssp. lactis(1.0 X 10^10cfu/g 이상 원료 사용),541
Bifidobacterium animalis ssp. lactis(2.0 x 10^11 cfu/g 이상 원료 사용),541
"Bifidobacterium animalis ssp. lactis(500,000,000,000cfu/g, 희석제정량)",541
Bifidobacterium animalis ssp. lactis동결건조,541
"Bifidobacterium animalis ssp. lactis분말(가루, 과립)",541
"Bifidobacterium animalis ssp. lactis분말(가루, 과립)(3.0E+11)",541
"Bifidobacterium animalis ssp. lactis분말(가루, 과립)(생균으로 200,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
Bifidobacterium bifidum(1.0 X 10^10cfu/g 이상 원료 사용),541
Bifidobacterium bifidum(1.0x10^11cfu/g 이상 원료 사용),541
"Bifidobacterium bifidum(100,000,000,000 cfu/g)",541
"Bifidobacterium bifidum(100,000,000,000cfu)",541
Bifidobacterium bifidum(2.0 x 10^11 cfu/g 이상 원료 사용),541
"Bifidobacterium bifidum(450,000,000,000cfu/g, 희석제정량)",541
"Bifidobacterium bifidum(Bifidobacterium bifidum(450,000,000,000cfu/g,희석제정량)22.3%, 결정셀룰로오스77.7%)",541
"Bifidobacterium bifidum분말(가루, 과립)",541
"Bifidobacterium bifidum분말(가루, 과립)(5.0E+10)",541
"Bifidobacterium bifidum분말(가루, 과립)(50,000,000,000 cfu/g 이상)",541
"Bifidobacterium bifidum분말(가루, 과립)(50,000,000,000cfu 이상)",541
"Bifidobacterium bifidum분말(가루, 과립)(의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량})",541
Bifidobacterium breve B-3 프로바이오틱스,10
Bifidobacterium breve(1*10^9/g),541
Bifidobacterium breve(1.0 X 10^10cfu/g 이상 원료 사용),541
Bifidobacterium breve(1.0x10^11cfu/g 이상 원료 사용),541
Bifidobacterium breve(1.0x10^9/g),541
"Bifidobacterium breve(100,000,000,000 cfu/g)",541
"Bifidobacterium breve(300,000,000,000cfu/g, 희석제정량)",541
"Bifidobacterium breve분말(가루, 과립)",541
"Bifidobacterium breve분말(가루, 과립)(300,000,000,000cfu/g 이상)",541
"Bifidobacterium breve분말(가루, 과립)(5.0E+10)",541
"Bifidobacterium breve분말(가루, 과립)(생균으로 55,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
Bifidobacterium infantis(1.0 X 10^10 cfu/g 이상 원말 사용),541
"Bifidobacterium infantis분말(가루, 과립)(의 생균으로 100,000,000,000개/g      이상, 보호제 및 희석제 적량})",541
Bifidobacterium longum(1*10^9/g),541
Bifidobacterium longum(1.0 X 10^10cfu/g 이상 원료 사용),541
Bifidobacterium longum(1.0x10^9/g),541
"Bifidobacterium longum(100,000,000,000cfu/g)",541
Bifidobacterium longum(2.0 x 10^11 cfu/g 이상 원료 사용),541
Bifidobacterium longum(4.0x10^11cfu/g 이상 원료 사용),541
"Bifidobacterium longum(50,000,000,000cfu/g)",541
"Bifidobacterium longum(50,000,000,000cfu이상)",541
"Bifidobacterium longum(Bifidobacterium longum infantis, 1*10^9/g)",541
Bifidobacterium longum(probiocap R175),541
"Bifidobacterium longum분말(가루, 과립)(1.0E+11)",541
"Bifidobacterium longum분말(가루, 과립)(25,000,000,000cfu이상)",541
"Bifidobacterium longum분말(가루, 과립)(50,000,000,000 cfu/g이상)",541
"Bifidobacterium longum분말(가루, 과립)(B. longum 1.0x10^11cfu/g 이상)",541
"Bifidobacterium longum분말(가루, 과립)(BIFIDOBACTERIUM LONGUM의 생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
"Bifidobacterium longum분말(가루, 과립)(혼합)",541
Bimuno GOS powder,11
CALRINOL 공액리놀레산(지방산 형태),12
CALRINOL 공액리놀레산(트리글리세라이드 형태),13
CJ식물성유지 디글리세라이드(DG),14
CJ저분자콜라겐펩타이드,15
CLA-80HGR,17
CLA-80TAG (트리글리세리드형태),18
CLARIONL 공액리놀렌산(트리글리세라이드 형태),19
Ca-PGA,21
CaHMB(Calcium β-Hydroxy-β-methylbutyrate),22
Collactive 콜라겐펩타이드,23
"D-α-토코페롤(D-α-토코페롤67%, 대두유33%)",307
"D-α-토코페롤(D-알파-토코페롤 67.2%, 대두유 32.8%)",307
"D-α-토코페롤(D-알파토코페롤67.1%, 대두유 32.9%)",307
"D-α-토코페롤(d-α-토코페롤72.7%,대두유27.3%,계100%)",307
"D-α-토코페롤(대두,비타민E 67.2%)",307
D-α-토코페롤유지,307
"D-α-토코페롤유지(Oil)(D-α-토코페롤 67.2%, soybean oil 32.8%)",307
D-α-토코페릴아세테이트(DL-알파-토코페릴 초산염),307
D-알파 토코페롤,307
"D-알파-토코페롤 혼합제제(D-알파토코페롤 71.7%, 대두유 28.3%)",307
D-알파-토코페롤(비타민E로서60%),307
"D-알파-토코페롤혼합제제(D-알파-토코페롤 72%, 대두유 28%)",307
"D-알파-토코페롤혼합제제{비타민E로서 67%(D-알파-토코페롤 72%, 대두유 28%)}",307
D-알파-토코페릴 초산염(고시형),307
"D-알파-토코페릴초산염 혼합제제(DL-알파-토코페릴초산염 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
DL-ALPHA 토코페릴 아세테이트,307
DL-α-토코페릴아세테이트(DL-알파토코페릴초산염),307
DL-α-토코페릴아세테이트(혼합제제),307
DL-알파-토코페롤,307
DL-알파-토코페롤 혼합제제,307
DL-알파-토코페릴 초산염,307
DL-알파-토코페릴초산염 혼합제제(비타민E),307
"Dimethylsulfone (MSM)분말(가루, 과립)(99%)",24
Dimethylsulfone(MSM)(Dimethylsulfone함량 98%이상),24
"Dimethylsulfone(MSM)분말(가루, 과립)",24
EPA & DHA 함유 유지,25
EPA 및 DHA 함유 유지(고시형 원료),26
EPA 및 DHA 함유 유지(기능성원료인정제2015-20호),25
EPA(고시형),25
Enterococcus faecalis,541
Enterococcus faecalis FK-23 효소 및 가열처리분말(LFK),27
"Enterococcus faecalis(100,000,000,000cfu이상)",541
Enterococcus faecalis(5.0x10^11cfu/g 이상 원료 사용),541
Enterococcus faecalis동결건조,541
"Enterococcus faecalis분말(가루, 과립)(E. faecalis 4.0x10^11cfu/g 이상)",541
"Enterococcus faecalis분말(가루, 과립)(Enterococcus faecalis 1 X 10,000,000,000cfu/g이상, 동결보호제 및 희석제 적량)",541
"Enterococcus faecalis분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량)",541
Enterococcus faecium(1*10^9/g),541
"Enterococcus faecium(100,000,000,000cfu/g)",541
"Enterococcus faecium(100,000,000,000cfu이상)",541
Enterococcus faecium(5.0x10^11cfu/g 이상 원료 사용),541
"Enterococcus faecium(동결건조유산균분말[E.feacium 동결건조분말, 희석제(말토덱스트린) 정량), 유산균 혼합분말(가루, 과립), 산화아연",541
"Enterococcus faecium분말(가루, 과립)(200,000,000,000cfu)",541
"Enterococcus faecium분말(가루, 과립)(200,000,000,000cfu이상)",541
"Enterococcus faecium분말(가루, 과립)(Enterococcus faecium BH06 (1g당 40,000,000,000개 이상) 40%, 말토덱스트린 60%)",541
"Enterococcus faecium분말(가루, 과립)(Enterococcus faecium BH06 (1g당 50,000,000,000개 이상) 40%, 말토덱스트린 60%)",541
FK-23(Enterococcus faecalis 가열처리 건조분말),28
FloraGLO Lutein(20% liquid in safflower oil),29
Free Lutein 복합물(Lutein 20% FS),30
Geo-Fresh Organic 가르시니아 캄보지아 껍질추출물,31
Green Mate Extract EFLA920,32
"HK 나토배양물(피브린용해효소활성 14,000~22,000 U/g)",33
"HK 나토배양물분말(가루, 과립)(나토배양물(대두) 79.4%, 아가리쿠스버섯균사체엑기스 0.8%, 난소화성말토덱스트린 19.8%)",33
"HK 나토배양물분말(가루, 과립)(나토배양물79.4%,아가리쿠스버섯균사체엑기스0.8%,난소화성말토덱스트린19.8%)",33
HK표고버섯균사체 (인정번호:2010-35),34
HK표고버섯균사체(베타글루칸 13%),34
HK표고버섯균사체(표고버섯 균사체 100%),34
"HK표고버섯균사체분말(가루, 과립)",34
HK표고버섯균사체추출물(추출액)분말(분말 추출물),34
"KD-28복합추출분말((차조기26.7%, 갈근20.0%, 인진20.0%, 덱스트린33.3%)(Puerarin-3.4%, Scopoletin-0.11%, Apigenin-0.005%)",36
L-arabinose,37
L-글루타민,38
L-글루타민산 유래 GABA 함유 분말,39
L-글루탐산발효 가바분말,40
L-아르기닌,41
L-아르기닌(제2015-19호),41
"L-카르니틴 타르트레이트(L-주석산 31.5%, 기능(지표)성분 67%)",42
L-카르니틴 타르트레이트(L-주석산 32%),42
L-테아닌(L-테아닌으로서 94%함유),43
"L-테아닌분말(가루, 과립)",43
L. Helveticus 발효물,44
L. curvatus HY7601와 L. plantarum KY1032의 프로바이오틱스 복합물,45
L. mucosae NK41과 B. longum NK46의 프로바이오틱스 복합물(NVP-2106),46
L. plantarum LC27과 B. longum LC67의 프로바이오틱스 복합물(NVP-1702),47
L. rhamnosus IDCC 3201 열처리배양건조물(RHT®),48
L.plantarum IM76과 B.longum IM55복합물(NVP1703),49
Lacticaseibacillus paracasei BEPC22와 Lactiplantibacillus plantarum BELP53의 프로바이오틱스 복합,50
Lacticaseibacillus paracasei HY7017 프로바이오틱스,51
Lacticaseibacillus paracasei subsp. paracasei 327(K-1) 열처리배양건조물,52
Lactiplantibacillus plantarum ATG-K2 프로바이오틱스,53
Lactiplantibacillus plantarum C29 프로바이오틱스와 발효대두분말의 복합물(DW2009),54
Lactiplantibacillus plantarum CJLP133 프로바이오틱스,55
Lactiplantibacillus plantarum HAC01 프로바이오틱스,56
Lactiplantibacillus plantarum LMT1-48 프로바이오틱스,57
Lactiplantibacillus plantarum NK151과 Bifidobacterium bifidum NK175의 프로바이오틱스 복합물(LB101,58
Lactiplantibacillus plantarum Q180,60
Lactobacillus acidophilus YT1,61
Lactobacillus acidophilus(1*10^9/g),541
Lactobacillus acidophilus(1.0 X 10^10cfu/g 이상 원료 사용),541
Lactobacillus acidophilus(2.0 x 10^11 cfu/g 이상 원료 사용),541
Lactobacillus acidophilus(2.0×10^11 CFU/g 이상),541
"Lactobacillus acidophilus(200,000,000,000 cfu/g, 희석제정량)",541
"Lactobacillus acidophilus(DDS-1,300,000,000,000cfu이상)",541
